CACM-2325	1.0
CACM-2142	0.5
CACM-1651	0.3333333333333333
CACM-2968	0.25
CACM-2310	0.2
CACM-1066	0.16666666666666666
CACM-0265	0.14285714285714285
CACM-2766	0.125
CACM-2324	0.1111111111111111
CACM-2314	0.1
CACM-1722	0.09090909090909091
CACM-2624	0.08333333333333333
CACM-2592	0.07692307692307693
CACM-3132	0.07142857142857142
CACM-3010	0.06666666666666667
CACM-2904	0.0625
CACM-3130	0.058823529411764705
CACM-1809	0.05555555555555555
CACM-2646	0.05263157894736842
CACM-1433	0.05
CACM-1658	0.047619047619047616
CACM-2699	0.045454545454545456
CACM-1612	0.043478260869565216
CACM-3037	0.041666666666666664
CACM-2362	0.04
CACM-2273	0.038461538461538464
CACM-3032	0.037037037037037035
CACM-3124	0.03571428571428571
CACM-2850	0.034482758620689655
CACM-3103	0.03333333333333333
CACM-2226	0.06451612903225806
CACM-2953	0.0625
CACM-2433	0.06060606060606061
CACM-2932	0.058823529411764705
CACM-0409	0.05714285714285714
CACM-2081	0.05555555555555555
CACM-2936	0.05405405405405406
CACM-2665	0.05263157894736842
CACM-1873	0.05128205128205128
CACM-2903	0.05
CACM-1601	0.04878048780487805
CACM-2877	0.047619047619047616
CACM-3107	0.046511627906976744
CACM-2828	0.045454545454545456
CACM-2832	0.044444444444444446
CACM-2997	0.043478260869565216
CACM-2986	0.0425531914893617
CACM-2767	0.041666666666666664
CACM-2884	0.04081632653061224
CACM-1977	0.04
CACM-2276	0.0392156862745098
CACM-2337	0.038461538461538464
CACM-3163	0.03773584905660377
CACM-1860	0.037037037037037035
CACM-2389	0.03636363636363636
CACM-2906	0.03571428571428571
CACM-3018	0.03508771929824561
CACM-1353	0.05172413793103448
CACM-2522	0.05084745762711865
CACM-2704	0.05
CACM-1135	0.04918032786885246
CACM-1619	0.04838709677419355
CACM-2675	0.047619047619047616
CACM-2902	0.046875
CACM-2899	0.046153846153846156
CACM-2589	0.06060606060606061
CACM-0371	0.05970149253731343
CACM-2402	0.058823529411764705
CACM-0857	0.057971014492753624
CACM-1659	0.05714285714285714
CACM-2094	0.056338028169014086
CACM-2879	0.05555555555555555
CACM-2110	0.0547945205479452
CACM-0950	0.05405405405405406
CACM-1927	0.05333333333333334
CACM-2484	0.05263157894736842
CACM-2135	0.05194805194805195
CACM-2576	0.05128205128205128
CACM-2954	0.05063291139240506
CACM-2253	0.05
CACM-1863	0.06172839506172839
CACM-2594	0.06097560975609756
CACM-1729	0.07228915662650602
CACM-2223	0.08333333333333333
CACM-3150	0.08235294117647059
CACM-1677	0.08139534883720931
CACM-2411	0.08045977011494253
CACM-2285	0.09090909090909091
CACM-2855	0.0898876404494382
CACM-3166	0.08888888888888889
CACM-1769	0.08791208791208792
CACM-3200	0.08695652173913043
CACM-2716	0.08602150537634409
CACM-1153	0.0851063829787234
CACM-2923	0.08421052631578947
CACM-2556	0.08333333333333333
CACM-0095	0.08247422680412371
CACM-2975	0.08163265306122448
CACM-2454	0.08080808080808081
CACM-2406	0.08
